,submission_id,submission_state,education,employment_status,financial_situation,percentage,does_home_shows_severe_deficit_of_electricity,age,geography,do_children_3_and_17_yrs_receive_regular_school_meals,are_there_children_who_stopped_enrolling_in_primary_education,are_there_children_who_stopped_enrolling_in_secondary_education,are_there_teachers_at_scheduled_class_hours,are_children_attending_face_to_face_classes,are_children_being_teached_by_unqualified_people,gender,does_home_shows_severe_deficit_of_internet,do_school_and_the_teachers_have_internet_connection,do_children_have_internet_connection,were_children_3_to_17_yrs_enrolled_and_did_not_return_to_school,do_children_3_to_17_yrs_miss_class_or_in_lower_grade
2779,5299147807916032,Sucre,8,I am a student and I work part-time,Good_situation,0.98,0,26 to 35 years old,City center or metropolitan area,No,1,0,Irregularly,0,1,Female,1,0,1,1,1
2780,5923522437447680,Sucre,9,I am unemployed,Midium_situation,0.98,0,36 to 45 years old,City center or metropolitan area,No,0,0,Irregularly,0,0,Female,1,0,1,1,0
2781,6507991502422016,Sucre,5,I am unemployed,Midium_situation,0.98,0,16 to 25 years old,Rural,No,0,0,There are not enough,0,0,Female,1,0,0,1,0
2782,4727058164088832,Distrito Federal,8,"I work full-time, either as an employee or self-employed",Midium_situation,0.9,1,36 to 45 years old,Suburban/Peri-urban,No,0,0,There are not enough,0,1,Male,1,0,0,1,0
2783,6174731920474112,Sucre,9,"I work full-time, either as an employee or self-employed",Bad_situation,0.98,1,36 to 45 years old,City center or metropolitan area,No,0,0,Irregularly,0,0,Female,1,0,0,1,0
2784,5149586644795392,Sucre,5,"I work part-time, either as an employee or self-employed",Midium_situation,0.98,0,26 to 35 years old,City center or metropolitan area,No,0,0,Irregularly,0,0,Male,1,0,0,0,0
2785,5332366091616256,Sucre,1,I am unemployed,Good_situation,0.98,0,Over 45 years old,City center or metropolitan area,2 days,0,1,There are not enough,0,0,Male,1,1,1,1,1
2786,6630508414107648,Sucre,4,I am a student,Bad_situation,0.98,1,16 to 25 years old,Rural,No,1,1,There are not enough,1,1,Female,1,1,1,1,1
2787,4725740682870784,Distrito Federal,7,I am unemployed,Midium_situation,0.9,0,Over 45 years old,City center or metropolitan area,No,0,0,There are not enough,0,0,Male,1,1,0,1,0
2788,5153798514540544,Distrito Federal,5,"I work part-time, either as an employee or self-employed",Midium_situation,0.9,0,16 to 25 years old,City center or metropolitan area,No,0,0,Irregularly,0,0,Male,1,1,1,1,1
2789,4842580369211392,Sucre,9,"I work part-time, either as an employee or self-employed",Bad_situation,0.98,0,36 to 45 years old,Suburban/Peri-urban,No,0,0,Irregularly,1,0,Female,1,0,0,1,0
2790,5937703278608384,Distrito Federal,8,I am a student and I work part-time,Better_situation,0.9,0,16 to 25 years old,City center or metropolitan area,No,0,0,There are enough,0,0,Male,1,0,0,0,0
2791,5003597267075072,Distrito Federal,7,"I work full-time, either as an employee or self-employed",Midium_situation,0.9,1,16 to 25 years old,Suburban/Peri-urban,2 days,1,1,Irregularly,0,1,Male,1,0,1,0,0
2792,6744920772837376,Sucre,7,"I work part-time, either as an employee or self-employed",Midium_situation,0.98,0,Over 45 years old,City center or metropolitan area,No,0,0,There are not enough,0,0,Female,1,1,1,1,0
2793,5147129168527360,Sucre,5,I am a student,Midium_situation,0.98,1,16 to 25 years old,Rural,1 day,1,0,Irregularly,0,0,Male,1,1,0,1,1
2794,5754820081483776,Sucre,8,I am a student,Bad_situation,0.98,0,16 to 25 years old,Rural,No,0,0,Irregularly,0,0,Male,1,0,0,0,0
2795,6651729696522240,Sucre,9,"I work full-time, either as an employee or self-employed",Bad_situation,0.98,0,26 to 35 years old,Suburban/Peri-urban,No,0,0,There are not enough,0,0,Female,1,0,0,1,0
2796,6749186346450944,Zulia,9,"I work full-time, either as an employee or self-employed",Bad_situation,0.96,0,26 to 35 years old,Suburban/Peri-urban,2 days,0,0,Irregularly,0,0,Female,1,1,1,1,0
2797,5637769807527936,Sucre,7,"I work part-time, either as an employee or self-employed",Bad_situation,0.98,0,26 to 35 years old,City center or metropolitan area,No,0,0,There are not enough,0,0,Male,1,0,0,0,1
2798,5345004234211328,Zulia,7,"I work part-time, either as an employee or self-employed",Midium_situation,0.96,1,Over 45 years old,Suburban/Peri-urban,No,0,0,Irregularly,0,0,Male,1,0,0,1,0
2799,5046899144130560,Zulia,9,I am unemployed,Bad_situation,0.96,1,26 to 35 years old,Suburban/Peri-urban,No,0,0,There are not enough,0,1,Male,1,1,1,0,1
2800,4916831830933504,Distrito Federal,9,I am unemployed,Better_situation,0.9,0,26 to 35 years old,City center or metropolitan area,No,0,0,There are enough,0,0,Female,1,1,1,1,0
2801,6256862835245056,Distrito Federal,7,"I work full-time, either as an employee or self-employed",Midium_situation,0.9,1,26 to 35 years old,City center or metropolitan area,No,1,1,Irregularly,0,0,Female,1,0,1,1,1
2802,4903506074140672,Distrito Federal,8,"I work full-time, either as an employee or self-employed",Better_situation,0.9,0,Over 45 years old,City center or metropolitan area,No,0,0,Irregularly,1,1,Female,1,0,0,0,0
2803,4633332163018752,Distrito Federal,9,"I work part-time, either as an employee or self-employed",Good_situation,0.9,0,26 to 35 years old,City center or metropolitan area,No,0,0,There are not enough,1,0,Female,1,1,1,0,0
2804,5176054045212672,Distrito Federal,10,"I work full-time, either as an employee or self-employed",Good_situation,0.9,1,26 to 35 years old,City center or metropolitan area,No,1,0,Irregularly,0,1,Female,1,0,0,0,0
2805,5329511347650560,Distrito Federal,6,"I work full-time, either as an employee or self-employed",Good_situation,0.9,0,26 to 35 years old,City center or metropolitan area,No,0,0,Irregularly,0,0,Male,1,1,1,1,1
2806,4938302842208256,Distrito Federal,7,"I work part-time, either as an employee or self-employed",Better_situation,0.9,0,36 to 45 years old,City center or metropolitan area,No,0,0,There are enough,0,0,Male,1,1,1,0,0
2807,4802723995451392,Carabobo,1,I am unemployed,Bad_situation,0.93,1,16 to 25 years old,Rural,4 days,1,1,Irregularly,1,1,Male,1,1,1,1,1
2808,6581136422862848,Distrito Federal,5,"I work part-time, either as an employee or self-employed",Bad_situation,0.9,1,16 to 25 years old,Suburban/Peri-urban,No,0,0,Irregularly,0,1,Male,1,0,1,1,1
2809,6033947992784896,Distrito Federal,10,"I work full-time, either as an employee or self-employed",Good_situation,0.9,0,Over 45 years old,City center or metropolitan area,No,0,0,There are not enough,0,0,Female,1,0,1,1,0
2810,6385053985931264,Distrito Federal,9,"I do housework, fulfilling domestic tasks, looking after children",Midium_situation,0.9,1,36 to 45 years old,City center or metropolitan area,No,1,1,There are enough,1,1,Female,1,1,1,1,1
2811,4892720555622400,Distrito Federal,4,"I do housework, fulfilling domestic tasks, looking after children",Good_situation,0.9,0,36 to 45 years old,Rural,No,0,0,There are not enough,0,0,Female,1,1,1,0,0
2812,4865675616321536,Distrito Federal,7,"I work part-time, either as an employee or self-employed",Midium_situation,0.9,0,Over 45 years old,City center or metropolitan area,No,0,0,There are not enough,0,0,Female,1,1,1,0,0
2813,6406091188731904,Distrito Federal,5,I am a student and I work part-time,Midium_situation,0.9,0,16 to 25 years old,City center or metropolitan area,1 day,0,0,Irregularly,1,0,Female,1,0,0,0,0
2814,6412902620987392,Distrito Federal,9,"I work part-time, either as an employee or self-employed",Bad_situation,0.9,0,Over 45 years old,City center or metropolitan area,No,0,0,Irregularly,0,1,Female,1,0,0,0,1
2815,4731121119264768,Falcón,5,"I work full-time, either as an employee or self-employed",Good_situation,0.97,0,16 to 25 years old,Suburban/Peri-urban,No,1,1,Irregularly,1,1,Male,1,0,0,1,1
2816,5904886574350336,Miranda,9,I am unemployed,Better_situation,0.88,0,36 to 45 years old,Suburban/Peri-urban,No,0,0,There are not enough,1,1,Female,1,0,0,1,0
2817,5835568620765184,Miranda,5,I am unemployed,Better_situation,0.88,1,Over 45 years old,City center or metropolitan area,No,0,0,There are enough,0,0,Female,1,0,0,1,0
2818,5497671799537664,Miranda,6,I am unemployed,Midium_situation,0.88,1,16 to 25 years old,Suburban/Peri-urban,No,1,1,There are not enough,0,1,Male,1,0,0,1,1
2819,4560987012464640,Miranda,8,"I work full-time, either as an employee or self-employed",Good_situation,0.88,1,36 to 45 years old,Suburban/Peri-urban,No,0,0,There are not enough,0,1,Female,1,0,0,1,1
2820,6207126107324416,Miranda,4,I am unemployed,Bad_situation,0.88,1,36 to 45 years old,City center or metropolitan area,No,0,0,There are not enough,0,0,Male,1,0,1,0,1
2821,5031771396898816,Miranda,8,"I work full-time, either as an employee or self-employed",Bad_situation,0.88,0,16 to 25 years old,City center or metropolitan area,No,0,0,Irregularly,0,0,Female,1,0,1,0,0
2822,6123767368777728,Miranda,8,"I do housework, fulfilling domestic tasks, looking after children",Better_situation,0.88,0,26 to 35 years old,Suburban/Peri-urban,No,0,0,Irregularly,0,0,Female,1,0,1,0,0
2823,5475470174060544,Miranda,5,I am a student,Midium_situation,0.88,0,16 to 25 years old,Rural,No,0,0,There are enough,0,0,Female,1,1,1,1,0
2824,4651232999505920,Miranda,7,"I work part-time, either as an employee or self-employed",Good_situation,0.88,0,36 to 45 years old,Rural,No,0,1,Irregularly,0,0,Female,1,1,1,1,0
2825,5020663135076352,Miranda,9,I am a student and I work part-time,Good_situation,0.88,1,16 to 25 years old,Suburban/Peri-urban,No,0,1,There are not enough,0,1,Female,1,0,0,1,0
2826,4878201938771968,Miranda,5,I am a student,Midium_situation,0.88,0,16 to 25 years old,City center or metropolitan area,1 day,1,1,There are enough,1,1,Male,1,0,1,1,0
2827,6249692387344384,Miranda,7,"I work part-time, either as an employee or self-employed",Better_situation,0.88,0,Over 45 years old,Suburban/Peri-urban,No,1,0,Irregularly,0,0,Female,1,0,0,1,1
2828,6681079305207808,Miranda,5,I am unemployed,Bad_situation,0.88,0,Over 45 years old,Suburban/Peri-urban,No,0,0,There are not enough,0,0,Male,1,0,0,0,0
2829,5742669350567936,Miranda,7,"I work part-time, either as an employee or self-employed",Better_situation,0.88,0,Over 45 years old,Suburban/Peri-urban,No,0,1,Irregularly,0,0,Female,1,0,0,1,1
2830,4835386835861504,Miranda,2,"I do housework, fulfilling domestic tasks, looking after children",Midium_situation,0.88,0,Over 45 years old,Rural,No,0,0,Irregularly,0,0,Female,1,0,0,0,0
2831,5677247469191168,Miranda,5,"I work part-time, either as an employee or self-employed",Midium_situation,0.88,1,16 to 25 years old,Suburban/Peri-urban,No,0,0,Irregularly,0,1,Male,1,1,1,0,1
2832,5765484887932928,Miranda,9,"I work full-time, either as an employee or self-employed",Better_situation,0.88,0,26 to 35 years old,City center or metropolitan area,No,0,0,There are enough,1,0,Male,1,1,1,0,0
2833,5769616881352704,Miranda,5,I am a student and I work part-time,Better_situation,0.88,0,16 to 25 years old,Rural,No,0,1,Irregularly,1,0,Male,1,0,1,1,1
2834,6665093353046016,Miranda,7,"I work full-time, either as an employee or self-employed",Midium_situation,0.88,0,26 to 35 years old,Suburban/Peri-urban,No,0,0,There are not enough,0,1,Male,1,0,0,0,0
2835,5232113568972800,Miranda,9,"I work part-time, either as an employee or self-employed",Bad_situation,0.88,0,Over 45 years old,Suburban/Peri-urban,No,0,0,There are enough,0,1,Male,1,0,0,1,1
2836,5921881827049472,Miranda,7,"I work part-time, either as an employee or self-employed",Better_situation,0.88,0,36 to 45 years old,Suburban/Peri-urban,No,0,0,There are enough,0,0,Female,1,0,1,0,0
2837,5698772100448256,Miranda,5,I am a student and I work part-time,Midium_situation,0.88,0,16 to 25 years old,Suburban/Peri-urban,No,0,0,Irregularly,0,0,Female,1,1,1,0,0
2838,4707699806961664,Miranda,9,"I work full-time, either as an employee or self-employed",Better_situation,0.88,0,36 to 45 years old,Suburban/Peri-urban,No,0,0,Irregularly,0,0,Female,1,0,1,1,0
2839,5725103605415936,Miranda,5,I am a student,Bad_situation,0.88,1,16 to 25 years old,Rural,Every day,1,1,There are enough,1,1,Female,1,1,1,1,1
2840,4591018011000832,Miranda,6,"I work part-time, either as an employee or self-employed",Bad_situation,0.88,0,Over 45 years old,City center or metropolitan area,No,1,1,Irregularly,0,0,Male,1,1,1,1,0
2841,5228724101578752,Lara,9,"I work part-time, either as an employee or self-employed",Midium_situation,0.95,1,26 to 35 years old,Suburban/Peri-urban,No,0,0,There are not enough,0,0,Male,1,0,0,0,0
2842,5808106868310016,Lara,9,"I work full-time, either as an employee or self-employed",Better_situation,0.95,1,26 to 35 years old,City center or metropolitan area,No,0,0,Irregularly,0,1,Male,1,1,0,1,1
2843,5253731615768576,Lara,6,"I work full-time, either as an employee or self-employed",Better_situation,0.95,1,26 to 35 years old,City center or metropolitan area,No,0,0,Irregularly,0,1,Male,1,0,0,0,1
2844,5241979914158080,Lara,7,"I work full-time, either as an employee or self-employed",Better_situation,0.95,0,26 to 35 years old,Rural,No,0,0,There are not enough,0,1,Male,1,0,0,0,0
2845,6747091140608000,Lara,7,I am unemployed,Bad_situation,0.95,1,Over 45 years old,City center or metropolitan area,No,0,0,Irregularly,0,1,Male,1,0,0,1,1
2846,6137482877075456,Lara,7,I am a student and I work part-time,Better_situation,0.95,0,16 to 25 years old,Suburban/Peri-urban,No,0,0,Irregularly,1,0,Male,1,1,1,1,0
2847,6705257286729728,Lara,5,I am unemployed,Midium_situation,0.95,0,26 to 35 years old,Suburban/Peri-urban,No,0,0,Irregularly,0,0,Male,1,0,0,1,0
2848,6450530292596736,Lara,5,I am a student,Good_situation,0.95,0,16 to 25 years old,Rural,No,1,0,There are enough,0,1,Male,1,1,1,1,0
2849,5324678167265280,Lara,8,"I work full-time, either as an employee or self-employed",Midium_situation,0.95,1,Over 45 years old,City center or metropolitan area,No,0,0,Irregularly,0,1,Female,1,1,1,1,1
2850,5085504994541568,Lara,8,"I work part-time, either as an employee or self-employed",Midium_situation,0.95,1,26 to 35 years old,City center or metropolitan area,No,1,1,Irregularly,0,1,Female,1,0,0,1,0
2851,5350776334712832,Lara,5,"I work part-time, either as an employee or self-employed",Midium_situation,0.95,0,36 to 45 years old,Suburban/Peri-urban,No,0,0,Irregularly,0,1,Female,1,1,1,1,0
2852,4749004088016896,Zulia,6,"I work part-time, either as an employee or self-employed",Midium_situation,0.96,0,16 to 25 years old,Rural,No,1,0,There are not enough,1,0,Female,1,1,0,0,0
2853,6736363453153280,Lara,5,I am a student,Good_situation,0.95,0,16 to 25 years old,City center or metropolitan area,No,0,0,Irregularly,0,0,Female,1,0,1,0,0
2854,5647698027085824,Lara,9,None of the above,Good_situation,0.95,1,36 to 45 years old,City center or metropolitan area,No,1,0,There are not enough,0,0,Female,1,0,0,1,0
2855,6390797430947840,Lara,7,I am unemployed,Better_situation,0.95,1,Over 45 years old,Rural,No,1,0,Irregularly,1,0,Female,1,1,1,1,1
2856,5115631421882368,Lara,10,None of the above,Good_situation,0.95,1,36 to 45 years old,City center or metropolitan area,No,1,1,Irregularly,0,1,Male,1,0,1,1,1
2857,6316721039474688,Lara,9,"I work part-time, either as an employee or self-employed",Good_situation,0.95,0,36 to 45 years old,City center or metropolitan area,No,0,0,Irregularly,0,0,Male,1,0,0,1,0
2858,5960035682484224,Zulia,8,I am a student,Bad_situation,0.96,0,16 to 25 years old,Rural,No,0,0,There are not enough,0,0,Female,1,1,1,0,0
2859,4550539840061440,Lara,9,"I work part-time, either as an employee or self-employed",Midium_situation,0.95,0,36 to 45 years old,City center or metropolitan area,No,0,0,Irregularly,0,1,Male,1,1,0,0,1
2860,6349348110860288,Lara,9,"I work part-time, either as an employee or self-employed",Bad_situation,0.95,0,36 to 45 years old,Rural,No,0,1,There are not enough,0,0,Prefer not to answer,1,0,1,1,1
2861,6153813013823488,Lara,5,I am a student and I work part-time,Better_situation,0.95,0,26 to 35 years old,City center or metropolitan area,No,0,1,Irregularly,0,0,Male,1,1,1,0,1
2862,6114355820363776,Lara,7,None of the above,Midium_situation,0.95,0,36 to 45 years old,City center or metropolitan area,3 days,0,0,There are not enough,0,1,Female,1,0,0,1,1
2863,5390654569185280,Lara,9,"I do housework, fulfilling domestic tasks, looking after children",Good_situation,0.95,0,26 to 35 years old,City center or metropolitan area,No,0,0,There are enough,0,0,Female,1,1,1,0,1
2864,5119707681390592,Zulia,5,"I work full-time, either as an employee or self-employed",Better_situation,0.96,1,16 to 25 years old,Rural,No,0,0,There are not enough,0,1,Male,1,0,1,1,0
2865,5749432179228672,Zulia,5,I am a student,Midium_situation,0.96,1,16 to 25 years old,City center or metropolitan area,No,0,0,Irregularly,1,1,Male,1,1,0,1,1
2866,5178963482902528,Zulia,9,"I work part-time, either as an employee or self-employed",Better_situation,0.96,0,36 to 45 years old,Suburban/Peri-urban,2 days,0,0,There are not enough,0,0,Female,1,1,0,0,0
2867,6313814034481152,Zulia,9,"I work full-time, either as an employee or self-employed",Midium_situation,0.96,0,36 to 45 years old,City center or metropolitan area,No,0,0,Irregularly,0,0,Male,1,0,0,0,0
2868,6501364099448832,Zulia,10,"I do housework, fulfilling domestic tasks, looking after children",Bad_situation,0.96,0,36 to 45 years old,City center or metropolitan area,No,0,0,Irregularly,0,0,Female,1,0,1,0,0
2869,6598518826598400,Zulia,9,"I work part-time, either as an employee or self-employed",Good_situation,0.96,0,36 to 45 years old,City center or metropolitan area,No,0,0,There are enough,0,0,Male,1,1,1,0,0
2870,5035733973991424,Zulia,10,"I work part-time, either as an employee or self-employed",Better_situation,0.96,0,36 to 45 years old,City center or metropolitan area,No,0,0,There are enough,0,0,Female,1,1,0,1,0
2871,5159086693023744,Miranda,4,I am a student,Bad_situation,0.88,0,16 to 25 years old,City center or metropolitan area,2 days,0,1,Irregularly,0,0,Male,1,1,1,0,1
2872,5281885931700224,Miranda,5,"I work part-time, either as an employee or self-employed",Midium_situation,0.88,1,26 to 35 years old,Suburban/Peri-urban,No,1,1,Irregularly,0,0,Male,1,0,1,1,0
